,Word,Frequency_Score,Entropy_Score,Final_Score,Is_Real
2015,mooly,0.6737841043890866,0.46348062623195135,0.6106930609419461,False
3229,baons,0.5599051008303677,0.7291444855961319,0.610676916260097,False
14531,besat,0.5255041518386714,0.8091644327987233,0.610602236126687,False
13743,pated,0.534994068801898,0.7870122765372357,0.6105995311224993,False
1394,aider,0.5112692763938316,0.8423432264119316,0.6105914613992616,True
12486,sargo,0.538552787663108,0.77864123485345,0.6105793218202107,True
4489,saugh,0.5871886120996441,0.6647788798323858,0.6104656924194666,True
6253,tread,0.4958481613285884,0.8773224853361757,0.6102904585308646,True
11600,manly,0.5871886120996441,0.6640960450863732,0.6102608419956628,True
876,curny,0.5860023724792408,0.6667984584993097,0.6102411982852615,False
1903,bitte,0.6144721233689205,0.6002652432319779,0.6102100593278378,False
938,tails,0.5088967971530249,0.8463229248312185,0.610124635456483,False
10370,yrent,0.5231316725978647,0.8128546042401196,0.6100485520905412,False
12170,lucre,0.5255041518386714,0.8073042965127463,0.6100441952408939,True
2783,beats,0.5290628706998813,0.7987978594562383,0.6099833673267885,False
9382,hoser,0.5207591933570581,0.818008735516144,0.6099340560047839,False
12685,sherd,0.5516014234875445,0.7460237572229195,0.609928123608157,False
4875,splat,0.5432977461447213,0.7652736205333488,0.6098905084613095,True
13533,relay,0.5207591933570581,0.8177774480943953,0.6098646697782593,True
7660,sauna,0.6168446026097272,0.593549662306838,0.6098561205188604,True
8362,soman,0.5563463819691578,0.7346564101720535,0.6098393904300266,False
6506,quote,0.5990510083036773,0.6349406413852394,0.6098178982281459,True
9484,goosy,0.67497034400949,0.4576987158668977,0.6097888555667123,True
392,gluer,0.5492289442467378,0.7505456191553923,0.6096239467193342,True
4845,sweer,0.6215895610913404,0.580840867072868,0.6093649528857987,True
14700,pinge,0.5729537366548043,0.6942429980434208,0.6093405150713893,False
4670,lorel,0.5658362989323843,0.7108111149659736,0.609328743742461,False
2713,peece,0.6856465005931198,0.4312151063377812,0.6093170823165183,False
4987,draco,0.5302491103202847,0.7937346296012733,0.6092947661045812,False
8766,rudie,0.5373665480427047,0.7770509942118422,0.6092718818934459,False
1074,glent,0.538552787663108,0.7741596327350593,0.6092348411846934,True
1211,seams,0.608540925266904,0.610603228453794,0.609159616222971,False
12389,fares,0.5290628706998813,0.7960224578139772,0.6091507468341101,False
12271,cotes,0.5183867141162515,0.820873892915264,0.6091328677559552,False
12062,sonic,0.5575326215895611,0.7293589230515104,0.609080512028146,True
9531,maerl,0.5088967971530249,0.8426826691901417,0.60903255876416,False
9245,gamer,0.5456702253855279,0.756872991964307,0.6090310553591616,False
1414,moult,0.5658362989323843,0.7097670142445947,0.6090155135260474,False
8490,rugae,0.5302491103202847,0.792755786138881,0.6090011130658636,False
11641,mobey,0.608540925266904,0.6099930389793942,0.608976559380651,False
66,arpen,0.5077105575326216,0.8451402240720172,0.6089394574944402,True
5233,rokey,0.575326215895611,0.687307448989299,0.6089205858237173,True
3629,moder,0.5539739027283511,0.7370701416494302,0.6089027744046749,False
12865,panir,0.5290628706998813,0.7950265515046584,0.6088519749413145,False
2862,horsy,0.5682087781731909,0.7034671872384615,0.6087863008927721,True
8676,styte,0.6204033214709371,0.581306301067047,0.6086742153497701,False
11445,noint,0.6026097271648873,0.6227140068532059,0.6086410110713829,True
12007,gares,0.5112692763938316,0.8356685012555717,0.6085890438523536,False
7628,olive,0.5682087781731909,0.7027235395875334,0.6085632065974937,True
3776,dropt,0.5527876631079478,0.7385115477834027,0.6085048285105843,True
4170,banes,0.5373665480427047,0.7742828581783124,0.6084414410833869,False
2848,means,0.5302491103202847,0.7907945475568944,0.6084127414912676,False
8641,litie,0.5741399762752076,0.6882706786812239,0.6083791869970125,False
10159,seyen,0.6097271648873073,0.6051098374184928,0.608341966646663,False
4583,prats,0.5231316725978647,0.8069856412260117,0.6082878631863089,False
8364,trill,0.5812574139976275,0.6713278352236718,0.6082785403654408,True
4029,momie,0.6180308422301305,0.5855205926925332,0.6082777673688513,False
50,surgy,0.608540925266904,0.6075148727782291,0.6082331095203015,True
12996,yrapt,0.5432977461447213,0.7597415474518584,0.6082308865368624,False
1705,swear,0.531435349940688,0.7873430504555282,0.60820766009514,True
138,noove,0.6465005931198102,0.5188572710192929,0.6082075964896551,False
3771,trins,0.5207591933570581,0.8122323839783573,0.6082011505434479,False
3606,miner,0.5361803084223014,0.7762296615673195,0.6081951143658069,True
4554,ecole,0.5871886120996441,0.6571489726191417,0.6081767202554934,True
3976,cosed,0.5421115065243179,0.7623062983405391,0.6081699440691843,False
547,abune,0.5527876631079478,0.7372769067933881,0.6081344362135799,False
8655,halve,0.561091340450771,0.7178416313335538,0.6081164277156059,True
6434,styme,0.5776986951364176,0.6790577331014183,0.6081064065259177,False
1012,layer,0.5136417556346382,0.8282913133836075,0.608036622959329,True
1087,beigy,0.6144721233689205,0.5929901712669169,0.6080275377383194,False
13222,frais,0.5504151838671412,0.7424429943562036,0.60802352701386,False
11038,caped,0.5492289442467378,0.745159051938623,0.6080079765543034,True
8082,shend,0.5670225385527876,0.7036404277582936,0.6080079053144394,True
5750,dooly,0.6595492289442467,0.48774226005337884,0.6080071382769863,True
13019,amide,0.5516014234875445,0.7395343189920203,0.6079812921388872,True
3088,clang,0.5587188612099644,0.722720926051082,0.6079194806622996,True
11596,crool,0.594306049822064,0.6394935618883842,0.6078623034419601,True
5371,zooey,0.693950177935943,0.40689685743242443,0.6078341817848875,False
14334,plash,0.5587188612099644,0.7223928970265658,0.6078210719549448,True
14591,algae,0.5883748517200474,0.653097007919805,0.6077914985799747,True
8200,candy,0.5871886120996441,0.655600640227354,0.607712220537957,True
3330,sabin,0.5587188612099644,0.7220132370183124,0.6077071739524688,False
8966,wrath,0.5551601423487544,0.7302407877501543,0.6076843359691744,True
10432,coins,0.5504151838671412,0.7413049585404965,0.6076821162691478,False
12420,gouge,0.6334519572953736,0.5473807689265965,0.6076306007847405,True
14178,loper,0.5255041518386714,0.7991785992213672,0.6076064860534802,True
2808,triac,0.5041518386714117,0.8489226409921357,0.6075830793676289,False
14607,dulse,0.5456702253855279,0.7519637570765905,0.6075582848928467,True
12938,curst,0.538552787663108,0.7685040010861219,0.6075381516900122,True
3595,eland,0.5195729537366548,0.8127786992763373,0.6075346773985596,True
655,stich,0.5729537366548043,0.6879875635060301,0.6074638847101721,True
205,salic,0.5361803084223014,0.773776099133567,0.6074590456356811,True
2261,antae,0.5563463819691578,0.7264468977195636,0.6073765366942796,False
5337,lodge,0.5563463819691578,0.7262909897062789,0.6073297642902942,True
8750,abode,0.5551601423487544,0.7290228637791387,0.6073189587778698,True
13936,aeons,0.5029655990510083,0.8507340898535504,0.607296146291771,False
3862,arsed,0.5005931198102017,0.8561598432513617,0.6072631368425497,False
13252,sorda,0.531435349940688,0.7840582167073125,0.6072222099706753,True
11524,shool,0.6215895610913404,0.5735579159450578,0.6071800675474557,True
4365,craic,0.5907473309608541,0.6454239964755727,0.6071503306152697,False
4946,flied,0.5729537366548043,0.6866779102371998,0.607070988729523,False
12345,capot,0.538552787663108,0.7669021641271383,0.6070576006023172,True
7296,musee,0.6322657176749703,0.5479224648151416,0.6069627418170217,False
9258,salol,0.5883748517200474,0.6503014919472196,0.6069528437881991,True
14673,feese,0.693950177935943,0.40369659161275806,0.6068741020389875,False
12063,bilge,0.571767497034401,0.6887210940505153,0.6068535761392353,True
2115,regie,0.5907473309608541,0.644394821972691,0.6068415782644052,False
6190,scour,0.5504151838671412,0.7383794480936372,0.60680446313509,True
12621,value,0.5587188612099644,0.7189274864992068,0.6067814487967371,True
6088,veiny,0.6037959667852907,0.6135816889717207,0.6067316834412196,True
8078,trend,0.5136417556346382,0.8237965991789477,0.606688208697931,True
9594,shero,0.5195729537366548,0.8096311901481614,0.6065904246601068,False
6146,poupe,0.6263345195729537,0.5604015339740621,0.6065546238932862,False
1916,pusle,0.5516014234875445,0.7344375091133517,0.6064522491752866,False
3757,fayer,0.5527876631079478,0.7314841929484023,0.6063966220600842,False
12308,plume,0.5800711743772242,0.6675291632704736,0.6063085710451991,True
11347,cheer,0.5954922894424673,0.6313182207305699,0.6062400688288981,True
3517,unary,0.5551601423487544,0.7252698815953809,0.6061930641227424,True
4229,biach,0.5824436536180309,0.6614627194310666,0.6061493733619416,False
8903,yearn,0.5029655990510083,0.8468699974122322,0.6061369185593755,True
10546,maned,0.5456702253855279,0.7466723957744317,0.605970876502199,True
1051,palsy,0.571767497034401,0.6856344339883405,0.6059275781205828,True
4296,venae,0.6109134045077106,0.5942883365818524,0.6059258841299532,False
9948,shawn,0.5860023724792408,0.6524040619080386,0.6059228793078801,False
14103,ranes,0.4851720047449585,0.8873852305398875,0.6058359724834372,False
2549,dears,0.5005931198102017,0.8513615955039073,0.6058236625183133,False
13036,regle,0.5895610913404508,0.6437172911247608,0.6058079512757437,True
6001,gayer,0.534994068801898,0.7707005823745298,0.6057060228736876,False
14457,dorty,0.5587188612099644,0.715197127446682,0.6056623410809796,True
6705,crack,0.6298932384341637,0.5491111948091604,0.6056586253466627,True
13503,groin,0.5444839857651246,0.7483488949675433,0.6056434585258502,True
11820,piler,0.5219454329774614,0.8007023503719902,0.6055725081958201,True
6964,crass,0.5871886120996441,0.6482366138596489,0.6055030126276455,True
14109,saheb,0.5527876631079478,0.7283658784421655,0.6054611277082131,False
5285,coles,0.5148279952550415,0.8168871751564317,0.6054457492254586,False
14410,ghost,0.5693950177935944,0.6895088176465675,0.6054291577494862,True
11196,sages,0.6014234875444839,0.6144410175918447,0.6053287465586922,False
11473,tranq,0.561091340450771,0.708479323224244,0.6053077352828129,False
2243,parry,0.6263345195729537,0.556229194657761,0.6053029220983959,True
8277,seres,0.6405693950177936,0.5226286539540294,0.6051871726986644,False
8661,tenor,0.4816132858837485,0.893428195053802,0.6051577586347646,True
2487,geese,0.6761565836298933,0.43939416942911697,0.6051278593696603,False
12735,coopt,0.6298932384341637,0.5471872350913651,0.605081437431324,False
5682,serif,0.5373665480427047,0.7630090264494562,0.6050592915647302,True
11037,merde,0.6120996441281139,0.5884509933082585,0.6050050488821572,False
11847,hazle,0.571767497034401,0.6825368273196334,0.6049982961199707,True
10420,inure,0.5183867141162515,0.8070457665484422,0.6049844298459086,True
7449,sizel,0.5776986951364176,0.6684900409169297,0.6049360988705712,False
12955,mooed,0.6322657176749703,0.5410213175283013,0.6048923976309696,False
2414,rozet,0.5504151838671412,0.7319240598842344,0.6048678466722692,False
10590,baker,0.561091340450771,0.7068461984484911,0.604817797850087,True
13543,lovey,0.5883748517200474,0.6431452861759778,0.6048059820568266,False
3083,mausy,0.5954922894424673,0.6264624180244982,0.6047833280170766,False
7567,roted,0.5029655990510083,0.8423538098497723,0.6047820622906375,False
1224,fancy,0.6026097271648873,0.6098322020857674,0.6047764696411513,True
2913,deans,0.5160142348754448,0.8118859320556647,0.6047757440295108,False
4503,purge,0.561091340450771,0.7062563501593061,0.6046408433633316,True
7028,fatly,0.5812574139976275,0.6591835571772419,0.6046352569515119,True
3681,paver,0.5563463819691578,0.7172742920455034,0.6046247549920615,True
7969,pousy,0.6026097271648873,0.609263820053429,0.6046059550314498,False
12616,lated,0.5005931198102017,0.8472808676631173,0.6045994441660764,True
13708,diner,0.5219454329774614,0.7974386333148387,0.6045933930786747,True
821,saris,0.5800711743772242,0.6617092517921506,0.6045625976017022,False
3130,dirke,0.5527876631079478,0.7253235385912924,0.6045484257529512,False
11817,trock,0.5551601423487544,0.7195870455159394,0.60448821329891,True
8691,laird,0.5172004744958482,0.8081057349649078,0.6044720526365661,True
486,primy,0.604982206405694,0.6032693079199225,0.6044683368599626,True
7538,deawy,0.5919335705812574,0.6335828423222836,0.6044283521035653,False
9155,seeld,0.6002372479240806,0.6141715141165621,0.6044175277818251,False
4322,amuse,0.5409252669039146,0.7523466785182015,0.6043516903882007,True
6740,moust,0.564650059311981,0.6969670784570802,0.6043451650555107,False
4159,cered,0.5860023724792408,0.6470069329820917,0.6043037406300961,True
1096,nooit,0.5966785290628707,0.6220512486009011,0.6042903449242798,False
3931,ourey,0.5444839857651246,0.743596909587633,0.6042178629118772,False
10031,mares,0.5088967971530249,0.8265248418361695,0.6041852105579684,False
9394,heavy,0.5966785290628707,0.6215994577341386,0.6041548076642511,True
11752,sturt,0.6097271648873073,0.5910762138365395,0.6041318795720769,True
1506,sutor,0.5231316725978647,0.7930679454954991,0.6041125544671551,True
8552,soces,0.5966785290628707,0.6211674932398086,0.604025218315952,False
14197,staph,0.5622775800711743,0.701427110962828,0.6040224393386704,False
7490,brith,0.561091340450771,0.7041024841925233,0.6039946835732968,True
3267,paled,0.531435349940688,0.7730980330783147,0.603934154881976,True
7950,angle,0.5183867141162515,0.8031649125825834,0.603820173656151,True
508,combe,0.5776986951364176,0.6646187264896707,0.6037747045423936,False
6954,aglee,0.5895610913404508,0.6368632638075805,0.6037517430805897,False
10289,kayle,0.5527876631079478,0.7225385239913966,0.6037129213729824,False
5323,caged,0.5468564650059312,0.7362541055752337,0.603675757176722,True
4894,tosed,0.5160142348754448,0.8081759964303981,0.6036627633419308,False
6313,sorns,0.594306049822064,0.6252113826214549,0.6035776496618813,False
10508,joint,0.5931198102016607,0.6278568630455216,0.603540926054819,True
14348,frosh,0.5741399762752076,0.6719848382501673,0.6034934348676956,True
10131,hoars,0.5160142348754448,0.8073158434945416,0.6034047174611739,False
2846,neath,0.5041518386714117,0.8349065815568164,0.6033782615370331,True
4014,soras,0.5765124555160143,0.6659519733893333,0.60334431087801,False
11872,cesse,0.6595492289442467,0.47189332698659514,0.6032524583569512,False
2966,fakey,0.6120996441281139,0.5825861679668121,0.6032456012797234,False
10774,pores,0.5160142348754448,0.8067686955741175,0.6032405730850466,False
10772,meloe,0.5966785290628707,0.6183150508275026,0.6031694855922602,True
9354,liter,0.49110320284697506,0.8646058129431825,0.6031539858758372,True
5662,footy,0.6725978647686833,0.44110107087918204,0.6031488266018329,True
2246,gauze,0.6061684460260973,0.5959873367649011,0.6031141132477384,True
7363,frond,0.5765124555160143,0.664954071754238,0.6030449403874814,True
6455,worst,0.5432977461447213,0.7421266076982217,0.6029464046107714,True
13838,beira,0.5136417556346382,0.8112239363597018,0.6029164098521573,True
11492,taals,0.5741399762752076,0.6698628584110526,0.6028568409159611,False
11711,speel,0.5990510083036773,0.6117297023059549,0.6028546165043606,True
11312,tenny,0.6097271648873073,0.5868070719615877,0.6028511370095914,False
3281,arced,0.5005931198102017,0.8409985952640577,0.6027147624463585,False
10006,rhyne,0.538552787663108,0.7523215310242037,0.6026834106714367,False
2098,ghaut,0.5682087781731909,0.683011038753117,0.6026494563471687,False
5715,preve,0.638196915776987,0.519674000049271,0.6026400410586722,False
12761,livre,0.5397390272835113,0.7493577747643326,0.6026246515277577,True
912,bardy,0.5871886120996441,0.6385908598694106,0.6026092864305741,True
566,cagot,0.5361803084223014,0.7575748300582915,0.6025986649130984,False
13302,frack,0.5907473309608541,0.6301873544267572,0.602579338000625,True
11128,mache,0.5468564650059312,0.7324180280329289,0.6025249339140305,False
6022,senna,0.5729537366548043,0.6713382880129363,0.6024691020622439,True
2910,carex,0.5492289442467378,0.7265713147041715,0.6024316553839679,False
2511,foals,0.5527876631079478,0.7182570792820373,0.6024284879601747,False
4827,swank,0.604982206405694,0.5961452766572561,0.6023311274811627,True
4911,benty,0.575326215895611,0.6652966327413877,0.602317340949344,True
4612,trust,0.594306049822064,0.6210032905879022,0.6023152220518155,True
9326,verte,0.5990510083036773,0.6098285017251844,0.6022842563301294,False
8407,caron,0.5029655990510083,0.8337128380454705,0.602189770749347,False
8179,shock,0.608540925266904,0.5873550980548783,0.6021851771032962,True
11071,taped,0.5231316725978647,0.7865842034680424,0.6021674318589181,False
14096,soaps,0.6180308422301305,0.5651138666242108,0.6021557495483546,False
8338,stivy,0.6180308422301305,0.5650855040110683,0.6021472407644118,True
686,sines,0.5871886120996441,0.6369791797406413,0.6021257823919433,False
10913,slues,0.597864768683274,0.6117428630947442,0.6020281970067151,False
11746,blear,0.5100830367734283,0.8165575062819759,0.6020253776259926,True
10293,plout,0.5527876631079478,0.7168960702944999,0.6020201852639134,True
8815,carvy,0.5871886120996441,0.6364969610254085,0.6019811167773734,False
8867,wared,0.5338078291814946,0.7609418752130871,0.6019480429909724,False
9271,tiger,0.5112692763938316,0.8134708148197549,0.6019297379216086,True
14074,goals,0.534994068801898,0.7580504131429424,0.6019109721042113,False
266,dares,0.49466192170818507,0.8520444299204653,0.6018766741718691,False
4493,homey,0.5848161328588375,0.6415637277037903,0.6018404113123234,True
9736,hooly,0.6488730723606169,0.49208882645292296,0.6018377985883087,True
14368,olpae,0.5148279952550415,0.8047971815751104,0.6018187511510622,False
3971,glaur,0.5361803084223014,0.754847324756903,0.6017804133226818,True
10701,shlep,0.5492289442467378,0.7243807505356654,0.6017744861334161,False
7524,elute,0.5812574139976275,0.649542730513588,0.6017430089524156,True
13258,friar,0.604982206405694,0.5939400990738899,0.6016695742061527,True
3266,burke,0.5836298932384342,0.6437245082756189,0.6016582777495896,True
7915,trass,0.561091340450771,0.6959929176571139,0.6015618136126739,True
7797,zoeae,0.631079478054567,0.5326492995625707,0.601550424506968,False
8644,denay,0.5444839857651246,0.7346663127218244,0.6015386838521346,False
5689,realm,0.49940688018979834,0.8398177066789572,0.6015301281365459,True
2047,poche,0.5539739027283511,0.7122410692426212,0.6014540526826322,True
8619,peent,0.5883748517200474,0.6319339835944022,0.6014425912823539,False
10434,stunt,0.6251482799525504,0.5460060037253056,0.6014055970843769,True
5681,sinky,0.6144721233689205,0.5708884669470934,0.6013970264423724,True
14303,choil,0.5456702253855279,0.7314109380638212,0.6013924391890159,True
6550,stars,0.5765124555160143,0.6590059681899357,0.6012605093181908,False
4619,fonly,0.5990510083036773,0.6062835421586839,0.6012207684601792,True
8093,skoal,0.5539739027283511,0.7113841214260742,0.6011969683376681,True
12737,sopra,0.527876631079478,0.7722589784700803,0.6011913352966587,False
14431,clipt,0.5504151838671412,0.7196202151148124,0.6011766932414426,True
8941,apart,0.5741399762752076,0.6642517855699417,0.6011735190636278,True
1992,reard,0.5587188612099644,0.7000791189190707,0.6011269385226963,False
3123,swirl,0.5622775800711743,0.6915812502459139,0.6010686811235962,True
14803,soaks,0.6322657176749703,0.5282291567664136,0.6010547494024032,False
1636,afret,0.49940688018979834,0.83818384112546,0.6010399684704968,True
6930,picey,0.571767497034401,0.6690677815989756,0.6009575824037734,False
13162,amort,0.5100830367734283,0.8129793417270121,0.6009519282595035,True
5069,bolar,0.5243179122182681,0.7795395382334743,0.60088440002283,True
4326,arles,0.47330960854092524,0.8980083665066019,0.6007192359306283,True
244,snars,0.5800711743772242,0.6488631747942708,0.6007087745023382,False
6184,mercy,0.5634638196915777,0.6875728244428452,0.6006965211169579,True
5876,syboe,0.5670225385527876,0.679023189323719,0.600622733784067,False
7217,toles,0.4887307236061684,0.8616217053795446,0.6005980181381814,False
4192,stans,0.5919335705812574,0.6207871900038314,0.6005896564080296,False
9648,gulet,0.5338078291814946,0.7562092535599885,0.6005282564950428,False
9912,hears,0.48991696322657174,0.8585562281956196,0.6005087427172862,False
9129,cedar,0.4970344009489917,0.8418426214684697,0.600476867104835,True
10817,sapid,0.561091340450771,0.6923306288310075,0.6004631269648419,True
1641,stonn,0.6037959667852907,0.5921501550279922,0.6003022232581011,False
1588,feals,0.5266903914590747,0.7719047858034943,0.6002547097624006,False
2716,ounce,0.531435349940688,0.7606585788929635,0.6002023186263706,True
10685,saddy,0.6476868327402135,0.488889168646276,0.6000475335120322,False
11520,winey,0.5836298932384342,0.6381736601221147,0.5999930233035383,False
741,flamy,0.6156583629893239,0.5633819203885662,0.5999754302090965,True
172,pensy,0.5670225385527876,0.6768187400433793,0.5999613989999651,True
6422,foxie,0.6144721233689205,0.5658919660529129,0.5998980761741183,False
2391,epact,0.5136417556346382,0.8009555771327096,0.5998359020840597,True
11084,liard,0.5100830367734283,0.809114913071763,0.5997925996629287,True
6350,segol,0.5255041518386714,0.7730759301790268,0.5997756853407781,True
2798,blurt,0.5551601423487544,0.7037797062917132,0.5997460115316421,True
12679,unode,0.5421115065243179,0.7341267576891539,0.5997160818737688,True
1129,twite,0.608540925266904,0.5791128698809332,0.5997125086511128,True
9075,grief,0.5539739027283511,0.7061062002208384,0.5996135919760973,True
7403,ranny,0.6026097271648873,0.5926174972388514,0.5996120581870765,True
5472,dorje,0.5741399762752076,0.6590027573397793,0.5995988105945791,True
7493,moper,0.5444839857651246,0.7280240581555467,0.5995460074822513,True
12109,geals,0.5088967971530249,0.8109805489831177,0.5995219227020527,False
9747,mogue,0.5729537366548043,0.6610431734773569,0.5993805677015701,False
2990,rarer,0.6156583629893239,0.5612944152866292,0.5993491786785154,False
168,rifle,0.5255041518386714,0.7715592260050461,0.5993206740885838,True
7279,oldie,0.5195729537366548,0.785151278839942,0.599246451267641,False
14309,clasp,0.538552787663108,0.7408230684257289,0.5992338718918943,True
11829,fated,0.5397390272835113,0.7380508960204547,0.5992325879045943,True
13265,teins,0.498220640569395,0.8346366496122218,0.5991454432822431,False
1944,merge,0.6109134045077106,0.5715574306082225,0.5991066123378642,True
7424,creek,0.6061684460260973,0.5824880459265951,0.5990643259962467,True
8075,gaucy,0.594306049822064,0.609983375938987,0.5990092476571409,False
12620,chark,0.5634638196915777,0.6819466786219506,0.5990086773706895,True
12843,cires,0.4958481613285884,0.8396643981899912,0.5989930323870092,False
2089,pawer,0.5409252669039146,0.7339721401882284,0.5988393288892088,True
1535,stirk,0.5575326215895611,0.6952055253810171,0.598834492726998,True
12676,clued,0.5432977461447213,0.7283918467184866,0.5988259763168509,False
9711,frats,0.527876631079478,0.7642716205181008,0.5987951279110649,False
6802,peats,0.5005931198102017,0.8278776641902114,0.5987784831242046,False
8525,lousy,0.5682087781731909,0.669955466213755,0.5987327845853602,True
10262,rithe,0.49466192170818507,0.8414697186500574,0.5987042607907468,False
10868,poral,0.5100830367734283,0.8053223607437171,0.5986548339645149,True
3840,ponty,0.5729537366548043,0.6585612771168069,0.5986359987934051,False
2065,graip,0.5432977461447213,0.7276657413232284,0.5986081446982734,True
8181,prana,0.5883748517200474,0.6224404485695826,0.598594530774908,True
1082,juice,0.5990510083036773,0.5974301431469363,0.598564748756655,True
2728,small,0.6120996441281139,0.566869815170793,0.5985306954409176,True
14850,preen,0.5765124555160143,0.6497536596809576,0.5984848167654973,True
5678,fiery,0.5622775800711743,0.6829089295946905,0.5984669849282293,True
2449,ceder,0.5871886120996441,0.6247425337531104,0.598454788595684,True
5580,swede,0.6441281138790036,0.49182256931627844,0.598436450510186,False
268,gript,0.5527876631079478,0.7049364793609711,0.5984323079838548,False
3441,wries,0.5326215895610913,0.7516900622452135,0.598342131366328,False
10298,rosit,0.49466192170818507,0.8400334993771874,0.5982733950088859,False
3755,curer,0.5836298932384342,0.6323831023703964,0.5982558559780229,True
6565,poncy,0.5895610913404508,0.6184557434543078,0.5982294869746079,False
8014,gated,0.5219454329774614,0.776013161986401,0.5981657516801433,True
14835,orans,0.498220640569395,0.8313648990248952,0.5981639181060451,False
12151,dulce,0.5421115065243179,0.7286100885799625,0.5980610811410113,False
13213,raser,0.5456702253855279,0.7202901112608444,0.5980561911481228,True
626,clats,0.5077105575326216,0.8088287504030068,0.5980460153937373,False
8804,beery,0.6239620403321471,0.5375386936811191,0.5980350363368386,True
7401,moten,0.5195729537366548,0.7810911835424952,0.598028422678407,False
2928,sames,0.594306049822064,0.6065700406030283,0.5979852470563534,False
7511,chirl,0.5361803084223014,0.7421387587276468,0.597967843513905,False
5778,yince,0.5409252669039146,0.7309837371910536,0.5979428079900563,True
8730,blunt,0.5705812574139977,0.6617583745877583,0.5979343925661259,True
10968,shash,0.6892052194543298,0.3848824251150049,0.5979083811525323,False
3158,pokey,0.5990510083036773,0.5952274999588286,0.5979039558002227,True
764,korat,0.5160142348754448,0.7884909078884316,0.5977572367793409,False
6198,sneed,0.5954922894424673,0.6029601338409041,0.5977326427619983,False
13565,froth,0.5539739027283511,0.6998117011323721,0.5977252422495575,True
7583,sythe,0.5480427046263345,0.7134245509094377,0.5976572585112655,False
8159,trapo,0.501779359430605,0.8213591537137901,0.5976532977155606,False
11834,coomy,0.6690391459074733,0.43106676738357447,0.5976474323503036,True
1589,manty,0.5658362989323843,0.6717810389621254,0.5976197209413067,False
8920,lyart,0.5041518386714117,0.8157037238990893,0.597617404239715,False
8534,moals,0.5326215895610913,0.7491972784462073,0.5975942962266261,False
1166,sophy,0.6002372479240806,0.5913092180630969,0.5975588389657855,True
11532,spang,0.5729537366548043,0.6549703912619881,0.5975587330369595,True
11418,laith,0.5100830367734283,0.8016429021166115,0.5975509963763832,False
11179,adage,0.6026097271648873,0.585685555459624,0.5975324756533082,True
7254,comme,0.6120996441281139,0.5635380321252749,0.5975311605272622,False
2950,blank,0.5836298932384342,0.6298429284899845,0.5974938038138993,True
12144,mitie,0.5931198102016607,0.6076420290279569,0.5974764758495495,False
6299,scalp,0.5456702253855279,0.7182888980477306,0.5974558271841888,True
5667,steed,0.5919335705812574,0.6101617266240612,0.5974020173940986,True
4604,stein,0.505338078291815,0.8120230230801572,0.5973435617283176,True
12421,doper,0.5302491103202847,0.7538635774889912,0.5973334504708966,True
1024,wader,0.534994068801898,0.7426640232224434,0.5972950551280616,True
2820,tangy,0.5599051008303677,0.6845132697209361,0.5972875514975382,True
2735,bunde,0.575326215895611,0.6481600462545033,0.5971763650032786,False
3511,fille,0.608540925266904,0.5704987678203801,0.5971282780329468,False
5826,shako,0.5693950177935944,0.6615437926709478,0.5970396502568004,True
1352,coils,0.5266903914590747,0.7611371153463955,0.597024408625271,False
1237,praos,0.5148279952550415,0.7878648322710848,0.5967390463598545,False
11924,miter,0.5100830367734283,0.7989298822831776,0.5967370904263531,True
9493,belle,0.6702253855278766,0.4251649394043947,0.596707251690832,True
2610,sotol,0.5836298932384342,0.627015183476534,0.5966454803098641,True
2698,outie,0.5112692763938316,0.795774133023131,0.5966207333826214,False
10803,trads,0.5029655990510083,0.8149286667210038,0.596554519352007,False
9575,pluke,0.5776986951364176,0.6405470825252707,0.5965532113530735,False
12375,aizle,0.5456702253855279,0.715131700241332,0.5965086678422691,True
2229,reest,0.5397390272835113,0.7289624688639417,0.5965060597576404,True
3250,smoot,0.6168446026097272,0.5486449402300458,0.5963847038958228,True
8243,sepad,0.531435349940688,0.7476541211352189,0.5963009812990473,True
3023,vogie,0.5741399762752076,0.647984748498518,0.5962934079422008,False
11903,sworn,0.5551601423487544,0.6921889154424197,0.596268774276854,True
5198,rared,0.5527876631079478,0.6977093781142675,0.5962641776098436,False
5066,loued,0.527876631079478,0.7558252163050961,0.5962612066471635,False
14463,modge,0.575326215895611,0.64509802417258,0.5962577583787017,False
9289,fiest,0.5302491103202847,0.7499873015077654,0.5961705676765289,False
2467,timer,0.5041518386714117,0.810876924595215,0.5961693644485527,True
10325,karst,0.5172004744958482,0.7803278819816891,0.5961386967416005,True
600,hares,0.48398576512455516,0.8577365207191135,0.5961109918029226,False
7966,panes,0.5088967971530249,0.7995928689436741,0.5961056186902197,False
4829,flash,0.5634638196915777,0.6721349180055699,0.5960651491857754,True
3135,corky,0.5871886120996441,0.6166888995066667,0.5960386983217509,True
8791,carby,0.5634638196915777,0.6719282583034557,0.5960031512751411,False
3505,chank,0.5788849347568209,0.6359449846949626,0.5960029497382635,True
4814,photy,0.5848161328588375,0.6219554377008188,0.5959579243114319,False
7392,grats,0.5100830367734283,0.7962020999200025,0.5959187557174006,False
6409,meals,0.5065243179122183,0.8044543714905517,0.5959033339857183,False
6842,brawl,0.5670225385527876,0.6630792265236846,0.5958395449440567,True
13863,bugle,0.5765124555160143,0.6408896454617891,0.5958256124997467,True
